,blockNumber,timestamp_iso8601,timestamp_unixtime,borrower,borrowAmount,accountBorrows,totalBorrows
0,11605357,2021-01-07T04:15:24Z,1609992924,0xb1adceddb2941033a090dd166a462fe1c2029484,350000000000000000000,350000000000000000000,31355238359849318702549
0,11603877,2021-01-06T22:54:23Z,1609973663,0xe0497d23c68118db8f1e8439864c6774dfe0e825,100000000000000000000,100000000000000000000,31003876676274579851713
0,11600872,2021-01-06T11:58:37Z,1609934317,0x7f29af7083031878450380fec8c8ab7d485d7344,350000000000000000000,1160520575979330671914,31562142909412926277571
0,11596298,2021-01-05T18:59:22Z,1609873162,0x4c6ab26af01b63b0c421f569c569d65bbb2b3a97,251000000000000000000,439461859340512049964,31322370358366334285922
0,11594644,2021-01-05T12:59:33Z,1609851573,0x629294c182d078702e7d0702ed9614b2ce573b25,198991194688238700,198991194688238700,31072754251640078568437
0,11591144,2021-01-04T23:57:12Z,1609804632,0x1d52f101b0826815a96b892dba99e7865796996c,3000000000000000000,3000000000000000000,31148396247182939517375
0,11590633,2021-01-04T22:05:00Z,1609797900,0x06f8f66648cac8bd39e9cce036094ef4dd1b504b,4000000000000000000,4000000000000000000,32678080721427479929057
0,11589337,2021-01-04T17:24:38Z,1609781078,0x3baa0bbefad779f6ac5821bd2f453e70066ee341,75000000000000000000,75000000000000000000,34296116675189816682695
0,11585852,2021-01-04T04:28:12Z,1609734492,0x779e5fee250090cd41f021c8d3bb5b67d2c9fdca,50000000000000000000,150003036025398961028,82419955409913579668825
0,11585477,2021-01-04T03:09:17Z,1609729757,0x779e5fee250090cd41f021c8d3bb5b67d2c9fdca,100000000000000000000,100000000000000000000,82367454713068012836323
0,11585427,2021-01-04T02:58:41Z,1609729121,0xfff9182d3b128d28b2abd4cae102a9e031b3e1f6,3500000000000000000000,12000325661819084975351,82267099913156902221140
0,11584993,2021-01-04T01:23:16Z,1609723396,0xfff9182d3b128d28b2abd4cae102a9e031b3e1f6,8500000000000000000000,8500000000000000000000,82289337533029021233629
0,11579240,2021-01-03T04:04:47Z,1609646687,0xa626bd40a8c88f59a4cf9b1821a7bd71fad96285,150000000000000000000,150000000000000000000,82497676218743422551980
0,11578884,2021-01-03T02:46:22Z,1609641982,0x339dab47bdd20b4c05950c4306821896cfb1ff1a,2220000000000000000000,6485882188333428055187,82490321367993405708989
0,11578568,2021-01-03T01:35:27Z,1609637727,0x57ef012861c4937a76b5d6061be800199a2b9100,1500000000000000000000,8037828250346605636432,80267963745598525602238
0,11578326,2021-01-03T00:40:20Z,1609634420,0x339dab47bdd20b4c05950c4306821896cfb1ff1a,4265662416265432500000,4265662416265432500000,78766219179618449919307
0,11578289,2021-01-03T00:31:10Z,1609633870,0x6cf7538744dc6a1416eb2a9dfd2daf2c9a829832,40000000000000000000,563772947888316354689,74500316604854159125513
0,11577635,2021-01-02T22:05:54Z,1609625154,0x57ef012861c4937a76b5d6061be800199a2b9100,440000000000000000000,6537257278033299292278,82491592103227188877113
0,11577619,2021-01-02T22:01:14Z,1609624874,0x472a71255264121c40c74b3dcb23b54524ce7e28,764895023311561300000,774597775038202394625,82051467445887615192569
0,11576817,2021-01-02T19:07:03Z,1609614423,0x57ef012861c4937a76b5d6061be800199a2b9100,300000000000000000000,6096760199701163106759,82492376694423816923972
0,11571633,2021-01-02T00:15:14Z,1609546514,0x57ef012861c4937a76b5d6061be800199a2b9100,180000000000000000000,5793494883554711711224,82493888022113361650349
0,11571015,2021-01-01T21:55:46Z,1609538146,0xc2ce1ecbcc7f95a8f2a42dcd171e359fd52303ef,25000000000000000000,25000000000000000000,82499542663457918508088
0,11570669,2021-01-01T20:39:33Z,1609533573,0x57ef012861c4937a76b5d6061be800199a2b9100,150000000000000000000,5612229948452195424921,82467889431908895768758
0,11570530,2021-01-01T20:08:26Z,1609531706,0x549c0421c69be943a2a60e76b19b4a801682cbd3,400000000000000000000,969484638168274796437,82316127587519813291872
0,11570517,2021-01-01T20:06:50Z,1609531610,0x0150bc2a8df90328c6b957ed03a8725462d0b4bb,60000000000000000000,60000000000000000000,81915881654128321739531
0,11565541,2021-01-01T01:52:32Z,1609465952,0x549c0421c69be943a2a60e76b19b4a801682cbd3,261000000000000000000,568863986709803942321,82499789418706974863590
0,11565250,2021-01-01T00:50:31Z,1609462231,0x6cf7538744dc6a1416eb2a9dfd2daf2c9a829832,112101020941144480000,522658988699871495694,82232714801510746112868
0,11563688,2020-12-31T19:00:17Z,1609441217,0x1961b28e94557c7d6275cfa96c2535dfe20a0309,563000000000000000000,709177928179184178767,82499642872674239300889
0,11563270,2020-12-31T17:28:40Z,1609435720,0x6cf7538744dc6a1416eb2a9dfd2daf2c9a829832,70000000000000000000,410329917840509904662,82499890361954415998105
