,blockNumber,timestamp_iso8601,timestamp_unixtime,payer,borrower,repayAmount,accountBorrows,totalBorrows
0,12430324,2021-05-14T04:18:23Z,1620965903,0xa310020cdc20ac9a152ed28c6b30f7c9c1ab789f,0xa310020cdc20ac9a152ed28c6b30f7c9c1ab789f,70000000000000000000,2213837041120610,89887807457479306802960
0,12427139,2021-05-13T16:35:18Z,1620923718,0xcfc50541c3deaf725ce738ef87ace2ad778ba0c5,0xcfc50541c3deaf725ce738ef87ace2ad778ba0c5,25000000000000000000000,15834854862694722694076,60852872210871038758608
0,12426695,2021-05-13T14:58:13Z,1620917893,0x681bd23f6128db3f9b8914595d1a63830a6212fa,0x996e90d4d81a8677cf95cb987a5eb0d2ade3aca5,2970028523182556191,3030029099408466418,85851758190466973720516
0,12425804,2021-05-13T11:36:55Z,1620905815,0xee2826453a4fd5afeb7ceffeef3ffa2320081268,0xee2826453a4fd5afeb7ceffeef3ffa2320081268,447112207378251758094,0,84296122436925943461971
0,12425691,2021-05-13T11:11:50Z,1620904310,0xee2826453a4fd5afeb7ceffeef3ffa2320081268,0xee2826453a4fd5afeb7ceffeef3ffa2320081268,6000000000000000000000,447110739019552097748,84742956339521248184505
0,12425678,2021-05-13T11:09:09Z,1620904149,0xfffb2ab6f574dd3b2a9661cafb5e60208686ed63,0xee2826453a4fd5afeb7ceffeef3ffa2320081268,5486558493909385248814,6447108206162585583953,85506258381573410605919
0,12384723,2021-05-07T03:20:41Z,1620357641,0xcfc50541c3deaf725ce738ef87ace2ad778ba0c5,0xcfc50541c3deaf725ce738ef87ace2ad778ba0c5,264928587172994643595,40784935166149989795297,90885455179373470370883
0,12358215,2021-05-03T01:20:10Z,1620004810,0x1ce99932fd278e00911814dc4bd403e1293d8ed2,0x1ce99932fd278e00911814dc4bd403e1293d8ed2,2014605820173886207,25526523845326056,91081474715473370226248
0,12356517,2021-05-02T19:05:21Z,1619982321,0xe0b48ba48a60122f30510b5cfab6aa7dd9c69cc3,0xe0b48ba48a60122f30510b5cfab6aa7dd9c69cc3,34607279969366989,0,91079088075946669103032
0,12352698,2021-05-02T04:39:52Z,1619930392,0x931d1f2d60d401f375222b3406954d3728ecbf87,0x931d1f2d60d401f375222b3406954d3728ecbf87,2200000000000000000,3958497813532710417,91069327100849175327481
0,12352016,2021-05-02T02:10:56Z,1619921456,0x38a69b066691e280c9e71ab4300051842038a8ca,0x38a69b066691e280c9e71ab4300051842038a8ca,3541714560050693285,45397854314487347,91069785582087151081988
0,12345353,2021-05-01T01:27:40Z,1619832460,0x681bd23f6128db3f9b8914595d1a63830a6212fa,0x12a0cb5872d3de2495a6419d1c7c1fa174a1fb6d,524130764697778533,534719528668541394,91056364077353517505500
0,12332861,2021-04-29T03:07:36Z,1619665656,0x8fbce39ab5f2664506d6c3e3cd39f8a419784f62,0x8fbce39ab5f2664506d6c3e3cd39f8a419784f62,15285373876673071440,0,91025664198781771025041
0,12300110,2021-04-24T02:02:34Z,1619229754,0x681bd23f6128db3f9b8914595d1a63830a6212fa,0xd5a14b616d2bdf5a0bbcbab339e8dee56b3b77e7,1280860957806577895,1306737007898715110,90959186685194580073421
0,12212149,2021-04-10T12:28:06Z,1618057686,0x4deb3edd991cfd2fcdaa6dcfe5f1743f6e7d16a6,0x4deb3edd991cfd2fcdaa6dcfe5f1743f6e7d16a6,2208934320749973882954,4210286441917696283846,88636836929347437785462
0,12183863,2021-04-06T04:05:01Z,1617681901,0x12a0cb5872d3de2495a6419d1c7c1fa174a1fb6d,0x12a0cb5872d3de2495a6419d1c7c1fa174a1fb6d,1216262541708285680,1054244102189684169,90777002706470121034765
0,12171076,2021-04-04T04:58:49Z,1617512329,0x87fc1313880d579039ac48db8b25428ed5f33c4a,0x87fc1313880d579039ac48db8b25428ed5f33c4a,15619579722869361416,0,90736760420433672781644
0,12168843,2021-04-03T20:43:51Z,1617482631,0x4918151bfa7ad842f6f941aaac4052b671580bdb,0x4918151bfa7ad842f6f941aaac4052b671580bdb,1313293430578848093201,0,90070721130713510787723
0,12062882,2021-03-18T13:18:55Z,1616073535,0x5fd45599b5ad89c9bf0f29f82d079688318a2f4d,0x5fd45599b5ad89c9bf0f29f82d079688318a2f4d,2500000000000000000,20132580125788271,91045741796669382665202
0,12057067,2021-03-17T15:45:55Z,1615995955,0x12a0cb5872d3de2495a6419d1c7c1fa174a1fb6d,0x12a0cb5872d3de2495a6419d1c7c1fa174a1fb6d,17968000000000000000,2260697013589074026,91028321773372510702999
0,12032202,2021-03-13T19:47:40Z,1615664860,0x981fbc912deaf1847c45c5c2999ca00124feb9c9,0x981fbc912deaf1847c45c5c2999ca00124feb9c9,1735558929228,0,90961177765809344146418
0,11969969,2021-03-04T05:45:29Z,1614836729,0x5443b2f07dc0af2c6629fb2853365a6f1f6e51ff,0x5443b2f07dc0af2c6629fb2853365a6f1f6e51ff,8000816281365087316,0,90744027930901075987167
0,11969839,2021-03-04T05:20:59Z,1614835259,0xb9d706430e316952b9855db5d74f593b52404831,0xb9d706430e316952b9855db5d74f593b52404831,1924384249153966265,0,90751577615856698270949
0,11966638,2021-03-03T17:18:45Z,1614791925,0x1e5197fa1a3cb4d70b56f0ad762e09c36506b8cd,0x1e5197fa1a3cb4d70b56f0ad762e09c36506b8cd,600002479877599814172,0,90145791656302042706207
0,11966425,2021-03-03T16:33:21Z,1614789201,0x4deb3edd991cfd2fcdaa6dcfe5f1743f6e7d16a6,0x4deb3edd991cfd2fcdaa6dcfe5f1743f6e7d16a6,799956628493977016489,6364862443974389418724,90145048610411936245205
0,11946648,2021-02-28T15:28:33Z,1614526113,0xd8e7bb4e30828ef42b38413cc00cf69be190ee7c,0xd8e7bb4e30828ef42b38413cc00cf69be190ee7c,100659254557059407860,0,90873719578538637341001
0,11936292,2021-02-27T01:02:32Z,1614387752,0x3ee505ba316879d246a8fd2b3d7ee63b51b44fab,0x3ee505ba316879d246a8fd2b3d7ee63b51b44fab,803698185377549752,0,90937106519908341090004
0,11921725,2021-02-24T19:31:08Z,1614195068,0x39bde2f9254cfef7d0487a27e107ef6c1685e44c,0x39bde2f9254cfef7d0487a27e107ef6c1685e44c,86298011860575547133,0,90885275133762404729063
0,11873055,2021-02-17T07:49:30Z,1613548170,0x39bde2f9254cfef7d0487a27e107ef6c1685e44c,0x39bde2f9254cfef7d0487a27e107ef6c1685e44c,14198660644490703349,86129046794472896358,90793457595349962126710
0,11869886,2021-02-16T20:00:53Z,1613505653,0x6ed24fd70e14c7a7e56e204fbe77625fcbe1e351,0x6ed24fd70e14c7a7e56e204fbe77625fcbe1e351,1545371391976989500,0,90795923887340286724908
0,11856089,2021-02-14T17:11:23Z,1613322683,0x333388b6bf358d441cde209f1d58db27f28446e1,0xee2826453a4fd5afeb7ceffeef3ffa2320081268,5861078742551517978519,5861159014438336593991,84894573955352312806677
0,11854164,2021-02-14T10:05:59Z,1613297159,0x9b95f760a7ebcd6dfbeb91facda9b8ac2296820f,0x9b95f760a7ebcd6dfbeb91facda9b8ac2296820f,1355175466871920640,0,90748626716105588789185
0,11852926,2021-02-14T05:27:03Z,1613280423,0x015b9ff5766dcc1ecbeee087d0d2c2c5682cdbf8,0x015b9ff5766dcc1ecbeee087d0d2c2c5682cdbf8,200090000000000000000,5161652432423431,90581476884704390208756
0,11851857,2021-02-14T01:40:31Z,1613266831,0x9b95f760a7ebcd6dfbeb91facda9b8ac2296820f,0x9b95f760a7ebcd6dfbeb91facda9b8ac2296820f,4734974976386511189,1355049845623639043,90777665519737255066976
0,11842220,2021-02-12T13:55:14Z,1613138114,0x9c87f98348158e43bd3257dfd00c08640263ee01,0x9c87f98348158e43bd3257dfd00c08640263ee01,192569441222652434,0,90177286977229919943551
0,11842205,2021-02-12T13:52:20Z,1613137940,0x9c87f98348158e43bd3257dfd00c08640263ee01,0x9c87f98348158e43bd3257dfd00c08640263ee01,4610141494571779275,192569325890784882,90177425538428395014407
0,11842187,2021-02-12T13:50:04Z,1613137804,0x9c87f98348158e43bd3257dfd00c08640263ee01,0x9c87f98348158e43bd3257dfd00c08640263ee01,2738715987591347837,4802707368695306294,90181970864986227042185
0,11839633,2021-02-12T04:26:53Z,1613104013,0xa7317d49e7be8f40673a927b45b3a0303552a360,0xa7317d49e7be8f40673a927b45b3a0303552a360,1001847379429178978075,0,89675541645267560493464
0,11836380,2021-02-11T16:35:15Z,1613061315,0x1b5bd387e3245241ac0d7696e61845e9a75cc76c,0x1b5bd387e3245241ac0d7696e61845e9a75cc76c,12105889784574681324,0,90665515308485416052551
0,11834999,2021-02-11T11:29:54Z,1613042994,0x6b465ff5cd58f95e96e6d4ee518f3d89daa5a993,0x6b465ff5cd58f95e96e6d4ee518f3d89daa5a993,5589315107474383189,0,90672583638925885651263
0,11828072,2021-02-10T09:56:38Z,1612950998,0x4deb3edd991cfd2fcdaa6dcfe5f1743f6e7d16a6,0x4deb3edd991cfd2fcdaa6dcfe5f1743f6e7d16a6,4999981031570000000000,7125234033634193824268,85833846569293090190074
0,11824453,2021-02-09T20:27:30Z,1612902450,0x32e00ba0370f63eb157d7222e36a36705ff9ac5b,0x32e00ba0370f63eb157d7222e36a36705ff9ac5b,865686018479405,0,90820326948654176463902
0,11815453,2021-02-08T11:05:27Z,1612782327,0xe22210d37ff6a51db6ee143de9fab116dc684ee3,0xe22210d37ff6a51db6ee143de9fab116dc684ee3,2013824295935661391,0,90786671798118671747905
0,11813233,2021-02-08T02:53:27Z,1612752807,0x9b95f760a7ebcd6dfbeb91facda9b8ac2296820f,0x9b95f760a7ebcd6dfbeb91facda9b8ac2296820f,3082456379904444619,6080507230617841630,90780349048245539821589
0,11803758,2021-02-06T16:08:48Z,1612627728,0x691d4172331a11912c6d0e6d1a002e3d7ced6a66,0x691d4172331a11912c6d0e6d1a002e3d7ced6a66,315000000000000000000,0,90394198757470909684554
0,11802565,2021-02-06T11:44:20Z,1612611860,0x57ef012861c4937a76b5d6061be800199a2b9100,0x57ef012861c4937a76b5d6061be800199a2b9100,21341126537566224336,0,90074847200358495290863
0,11801523,2021-02-06T07:52:24Z,1612597944,0x8888a1cdbf7c9e60129e87954ed574183b045443,0x8888a1cdbf7c9e60129e87954ed574183b045443,655911868599603244391,0,90092394049194183256813
0,11800950,2021-02-06T05:45:47Z,1612590347,0xa3cca126b35ddf353ffee812841e07664646da98,0xa3cca126b35ddf353ffee812841e07664646da98,2000000000000000000,60182699766969161,90661193987679075874562
0,11797187,2021-02-05T15:54:20Z,1612540460,0x0524fe637b77a6f5f0b3a024f7fd9fe1e688a291,0x0524fe637b77a6f5f0b3a024f7fd9fe1e688a291,320721451367940623733,0,89949446454440710587076
0,11797178,2021-02-05T15:52:08Z,1612540328,0x0524fe637b77a6f5f0b3a024f7fd9fe1e688a291,0x0524fe637b77a6f5f0b3a024f7fd9fe1e688a291,400000000000000000000,320721333477771019059,90270134724475256463070
0,11794178,2021-02-05T04:42:46Z,1612500166,0x4c6ab26af01b63b0c421f569c569d65bbb2b3a97,0x4c6ab26af01b63b0c421f569c569d65bbb2b3a97,828606094362671318724,1581569745918454954942,89651508452261706239140
0,11791714,2021-02-04T19:30:16Z,1612467016,0x4c6ab26af01b63b0c421f569c569d65bbb2b3a97,0x4c6ab26af01b63b0c421f569c569d65bbb2b3a97,403000000000000000000,2409929582484307778715,90345872806833663941984
0,11791292,2021-02-04T17:59:24Z,1612461564,0x87fc1313880d579039ac48db8b25428ed5f33c4a,0x87fc1313880d579039ac48db8b25428ed5f33c4a,6174930000000000000,15395458689216613089,90737255615416495811367
0,11790782,2021-02-04T16:07:54Z,1612454874,0x7f29af7083031878450380fec8c8ab7d485d7344,0x7f29af7083031878450380fec8c8ab7d485d7344,348596000000000000000,1496497073505498777101,88981512203392690478315
0,11789856,2021-02-04T12:48:41Z,1612442921,0x8888a1cdbf7c9e60129e87954ed574183b045443,0x4918151bfa7ad842f6f941aaac4052b671580bdb,1294445387580926903941,1294449376353385831713,89111695576564136299584
0,11789819,2021-02-04T12:39:11Z,1612442351,0x4c6ab26af01b63b0c421f569c569d65bbb2b3a97,0x4c6ab26af01b63b0c421f569c569d65bbb2b3a97,351464460979092723030,2812707440799420941433,90406001673228252080533
0,11789765,2021-02-04T12:26:37Z,1612441597,0x87fc1313880d579039ac48db8b25428ed5f33c4a,0x87fc1313880d579039ac48db8b25428ed5f33c4a,3307510000000000000,21569021017792081993,90757261601766740752635
0,11784754,2021-02-03T17:57:28Z,1612375048,0x09f1b4c0a59494f2c695924bcc4b9ce698f22233,0x09f1b4c0a59494f2c695924bcc4b9ce698f22233,5006959806096915623,0,90741587352771054151986
0,11781252,2021-02-03T04:54:28Z,1612328068,0x4c6ab26af01b63b0c421f569c569d65bbb2b3a97,0x4c6ab26af01b63b0c421f569c569d65bbb2b3a97,1052000000000000000000,3163040469437253120841,89451346216750412325392
0,11779902,2021-02-02T23:56:49Z,1612310209,0x7f29af7083031878450380fec8c8ab7d485d7344,0x7f29af7083031878450380fec8c8ab7d485d7344,279534000000000000000,1844256235569906683263,90498258058569718834865
0,11776876,2021-02-02T12:44:48Z,1612269888,0xb203df26af3666f4214661f7f903c46edf9403b0,0xb203df26af3666f4214661f7f903c46edf9403b0,9849166689224658249,0,90766074938464377366091
0,11769436,2021-02-01T09:11:23Z,1612170683,0x4deb3edd991cfd2fcdaa6dcfe5f1743f6e7d16a6,0x4deb3edd991cfd2fcdaa6dcfe5f1743f6e7d16a6,4998016193948320558782,11311568802175806853996,85271557699618265730383
0,11767948,2021-02-01T03:27:12Z,1612150032,0x6780846518290724038e86c98a1e903888338875,0x4918151bfa7ad842f6f941aaac4052b671580bdb,496036210140087410287,2586427307194096873795,89608128212924838823533
0,11767307,2021-02-01T01:14:36Z,1612142076,0xac6559df1f410feba9a6cbf395272189461d8463,0xac6559df1f410feba9a6cbf395272189461d8463,703183350898722627531,0,89891540471283540086188
0,11767068,2021-02-01T00:27:15Z,1612139235,0xe02031edb0cdb7439041578fbbca9a93ded60910,0xe02031edb0cdb7439041578fbbca9a93ded60910,9183817736372599120,0,90593669630162237322764
0,11766494,2021-01-31T22:25:34Z,1612131934,0x7f29af7083031878450380fec8c8ab7d485d7344,0x7f29af7083031878450380fec8c8ab7d485d7344,149086000000000000000,2122498041619703209400,90600320995459919585796
0,11765485,2021-01-31T18:41:32Z,1612118492,0xe02031edb0cdb7439041578fbbca9a93ded60910,0xe02031edb0cdb7439041578fbbca9a93ded60910,5889244610148935758,9183109679296996813,90694947154356744863908
0,11765148,2021-01-31T17:29:51Z,1612114191,0x7f29af7083031878450380fec8c8ab7d485d7344,0x7f29af7083031878450380fec8c8ab7d485d7344,159113592831930230265,2271435089696463839360,90599348072850587200286
0,11764193,2021-01-31T13:57:41Z,1612101461,0xe0b48ba48a60122f30510b5cfab6aa7dd9c69cc3,0xe0b48ba48a60122f30510b5cfab6aa7dd9c69cc3,769496700000000000,33899485517671505,90754206835071660193474
0,11763375,2021-01-31T10:54:25Z,1612090465,0xe0b48ba48a60122f30510b5cfab6aa7dd9c69cc3,0xe0b48ba48a60122f30510b5cfab6aa7dd9c69cc3,1208647110000000000,803363919395825920,90751331416377236918230
0,11759712,2021-01-30T21:37:28Z,1612042648,0x32e00ba0370f63eb157d7222e36a36705ff9ac5b,0x32e00ba0370f63eb157d7222e36a36705ff9ac5b,230000000000000000000,863290746282996,89968709470457518536089
0,11759410,2021-01-30T20:28:04Z,1612038484,0x4c6ab26af01b63b0c421f569c569d65bbb2b3a97,0x4c6ab26af01b63b0c421f569c569d65bbb2b3a97,799000000000000000000,4210801477344692883287,89967447073769164899554
0,11759244,2021-01-30T19:51:34Z,1612036294,0xb9d706430e316952b9855db5d74f593b52404831,0xb9d706430e316952b9855db5d74f593b52404831,440300000000000000,1907882136282022732,90765733114758545580352
0,11755311,2021-01-30T05:08:37Z,1611983317,0x6780846518290724038e86c98a1e903888338875,0xb9d706430e316952b9855db5d74f593b52404831,2347685733970633074,2347744278015542049,90749248526892136229153
0,11753860,2021-01-29T23:50:06Z,1611964206,0xedee75d6a09b5f084c8eb0fdfa57212772948721,0xedee75d6a09b5f084c8eb0fdfa57212772948721,869888872050201548684,0,89957380093773577304392
0,11746563,2021-01-28T20:46:19Z,1611866779,0x6780846518290724038e86c98a1e903888338875,0xb9d706430e316952b9855db5d74f593b52404831,4693346719278756288,4693456918800343136,90795355846597530303957
0,11740021,2021-01-27T20:31:21Z,1611779481,0x78ec7da4e93be83429d6cd313c21c32904bf88bc,0x78ec7da4e93be83429d6cd313c21c32904bf88bc,14009376356719565094,0,90771141607864576928477
0,11731998,2021-01-26T15:01:59Z,1611673319,0xcd574ff8204df4626a354ea0eb898f8fc377d259,0xcd574ff8204df4626a354ea0eb898f8fc377d259,164925081980991011,0,90723429546370608341455
0,11730865,2021-01-26T10:53:49Z,1611658429,0x506bf27c20d5e1608c43f044d9cf982fb0164123,0x506bf27c20d5e1608c43f044d9cf982fb0164123,51307217183100126264,0,90718344244674700614485
0,11725186,2021-01-25T13:35:20Z,1611581720,0x08658ed3d0ce25f9f2736886669f7b1fc46c1168,0x08658ed3d0ce25f9f2736886669f7b1fc46c1168,25981410214641633843,0,90730302576725130667825
0,11723040,2021-01-25T05:50:27Z,1611553827,0x78b58e4197c04d320a33c582ecc3e7e885f26a58,0x78b58e4197c04d320a33c582ecc3e7e885f26a58,409399170301539539092,0,90356735160077318715290
0,11721290,2021-01-24T23:21:58Z,1611530518,0x633c4a45c75e18ec5a4a4d60d5995e7ece082676,0x633c4a45c75e18ec5a4a4d60d5995e7ece082676,25010208360758553673,0,90758275936522423090670
0,11719947,2021-01-24T18:26:32Z,1611512792,0xf9768bfed50b506c5536188af0fdd8d0190a847e,0xf9768bfed50b506c5536188af0fdd8d0190a847e,545471662583905678,0,90777203196541751917810
0,11710708,2021-01-23T08:21:29Z,1611390089,0x6780846518290724038e86c98a1e903888338875,0x4c6ab26af01b63b0c421f569c569d65bbb2b3a97,1395672333603392771136,3308098707389688778297,89384286513449680549572
0,11703535,2021-01-22T05:53:11Z,1611294791,0x3288338837dc90afbb81a93e5a9c3c5688436e10,0x3288338837dc90afbb81a93e5a9c3c5688436e10,48093492377643849473,0,90643626367063181346852
0,11703392,2021-01-22T05:17:28Z,1611292648,0x691d4172331a11912c6d0e6d1a002e3d7ced6a66,0x691d4172331a11912c6d0e6d1a002e3d7ced6a66,120340000000000000000,0,88891065030555440482807
0,11703024,2021-01-22T03:57:52Z,1611287872,0xac6559df1f410feba9a6cbf395272189461d8463,0xac6559df1f410feba9a6cbf395272189461d8463,1750000000000000000000,2933330903027828383,89009733276792643051665
0,11700611,2021-01-21T19:08:16Z,1611256096,0x187f4db433475240a524a75cae57b4a6fc36dcc4,0x187f4db433475240a524a75cae57b4a6fc36dcc4,214352569250488509960,0,90571381247376417940903
0,11700579,2021-01-21T19:01:46Z,1611255706,0x187f4db433475240a524a75cae57b4a6fc36dcc4,0x187f4db433475240a524a75cae57b4a6fc36dcc4,1000000000000000000,214352210789779807471,90785581996107106792441
0,11691343,2021-01-20T09:04:28Z,1611133468,0xf9a359bdae3c262d3b2d87822d25c0c13be86947,0xf9a359bdae3c262d3b2d87822d25c0c13be86947,210229608853140392778,0,90547930920108253591655
0,11687379,2021-01-19T18:32:49Z,1611081169,0x68c88fe8fee367d64fab809621c44dadf9bec2b7,0x68c88fe8fee367d64fab809621c44dadf9bec2b7,331992340222008036142,0,90429041343300832919074
0,11686065,2021-01-19T13:41:16Z,1611063676,0xf69977a3a9c862c290c3f9f158a75629213e4593,0xf69977a3a9c862c290c3f9f158a75629213e4593,604202694178499702,0,90754659061176257834417
0,11680788,2021-01-18T18:11:52Z,1610993512,0x14e9e9f0a8d9bac4cad8c1ce339826f42924e542,0x14e9e9f0a8d9bac4cad8c1ce339826f42924e542,5008274586660445619607,0,85776165752580203604438
0,11678370,2021-01-18T09:13:49Z,1610961229,0x681bd23f6128db3f9b8914595d1a63830a6212fa,0xee939206d8bebd8d8d4e057641ac7a9c76c0b4cb,999330214681362829,1019537157807467952,90772662069444457235451
0,11674459,2021-01-17T18:54:14Z,1610909654,0xbefb4fecd83185d358b891f12eda1c20fdba9c20,0xbefb4fecd83185d358b891f12eda1c20fdba9c20,2029647105483730015,0,90754546560636736394631
0,11673300,2021-01-17T14:38:12Z,1610894292,0x66a6684edc043c17c4ff07fac81b04599e469706,0x66a6684edc043c17c4ff07fac81b04599e469706,4706578757932258873,0,90750897940941399874989
0,11670015,2021-01-17T02:29:02Z,1610850542,0x6780846518290724038e86c98a1e903888338875,0xb9d706430e316952b9855db5d74f593b52404831,9349906499999999150,9350093500000000850,83945887882585827373739
0,11664942,2021-01-16T07:31:55Z,1610782315,0x9a16adef30aee2ae2e76572fcf3b548784ebda3b,0x9a16adef30aee2ae2e76572fcf3b548784ebda3b,6000595803950446344,0,82443751974717166405406
0,11664926,2021-01-16T07:26:16Z,1610781976,0x68c88fe8fee367d64fab809621c44dadf9bec2b7,0x68c88fe8fee367d64fab809621c44dadf9bec2b7,57463243347168454324,331597541966383992124,82449685086817064724529
0,11661632,2021-01-15T19:28:03Z,1610738883,0x339dab47bdd20b4c05950c4306821896cfb1ff1a,0x339dab47bdd20b4c05950c4306821896cfb1ff1a,3877006870489525000,0,82486846788903880440834
0,11660943,2021-01-15T16:58:08Z,1610729888,0x681bd23f6128db3f9b8914595d1a63830a6212fa,0x6ed24fd70e14c7a7e56e204fbe77625fcbe1e351,1500227994171959481,1530582070960475367,82487680103035618334116
0,11660776,2021-01-15T16:22:15Z,1610727735,0xf2af9fd1073b152ba2d9b04827eff7e7717bc607,0xf2af9fd1073b152ba2d9b04827eff7e7717bc607,23171021350671925541,0,82488442350726497607855
0,11659006,2021-01-15T09:57:50Z,1610704670,0xa0917a631b5a0cd28d7e7a023152ecec80f4f9e9,0xa0917a631b5a0cd28d7e7a023152ecec80f4f9e9,166681659282814530,56926771456018,82503924602858810040726
0,11658120,2021-01-15T06:44:37Z,1610693077,0xfff9182d3b128d28b2abd4cae102a9e031b3e1f6,0xfff9182d3b128d28b2abd4cae102a9e031b3e1f6,1338808797272244582,0,82500287563141313509720
0,11658021,2021-01-15T06:24:05Z,1610691845,0x913f269a2ecda1caa34984ca1e335d61eb376f34,0xee939206d8bebd8d8d4e057641ac7a9c76c0b4cb,2016705815973013415,2016705815973013416,82501200844169252116164
0,11655052,2021-01-14T19:20:47Z,1610652047,0x3ee505ba316879d246a8fd2b3d7ee63b51b44fab,0x3ee505ba316879d246a8fd2b3d7ee63b51b44fab,2587447642360000000000,793641126666321631,79884549439090886106495
0,11649607,2021-01-13T23:01:04Z,1610578864,0xf69ea6646cf682262e84cd7c67133eac59cef07b,0xf69ea6646cf682262e84cd7c67133eac59cef07b,2000007618262101812548,0,70305250631452681314112
0,11649328,2021-01-13T21:59:04Z,1610575144,0x034a5f8678455ea078021e7a5b34ab7ef210674e,0x034a5f8678455ea078021e7a5b34ab7ef210674e,6000008193336628156941,0,67616813706985571150004
0,11648745,2021-01-13T20:04:52Z,1610568292,0x285ce8250bda19425cafe86297ed5a08bac5d8e3,0x285ce8250bda19425cafe86297ed5a08bac5d8e3,250000958964769011960,0,67614824934231096983547
0,11645917,2021-01-13T09:50:59Z,1610531459,0x7a8edc710ddeadddb0b539de83f3a306a621e823,0x7a8edc710ddeadddb0b539de83f3a306a621e823,177132877878562778102,0,32609797158715575045707
